,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,代码Code,证券名称Securities,"发行量IssuedVolume10,000","流通量ListedVolume10,000","2018年1月- 11月January-November, 2018",,"2018年11月November, 2018",市盈率P/ERatio,,,,,,,,
1,最高价High,最低价Low,成交数量Volume,成交金额Turnover,,最高价High,最低价Low,收市价Close,升跌幅±%,成交数量Volume,成交金额Turnover,,,,,
201,000626,远大控股,59863,40460,13.940,5.430,94086,864582,,8.770,6.100,7.08,14.75,13826.0,104255.0,
202,000627,天茂集团,494063,203502,8.820,4.880,263270,1888483,,6.710,5.740,5.94,1.89,35425.0,217492.0,22.13
203,000628,高新发展,31148,18798,11.590,6.100,108184,989336,,11.590,8.910,9.62,7.01,27545.0,284482.0,122.86
204,000629,攀钢钒钛,858975,476714,4.610,2.780,1603654,5996403,,4.300,3.300,3.46,-11.73,354369.0,1366557.0,34.43
205,000630,铜陵有色,1052653,956056,2.980,1.910,1023395,2549126,,2.200,2.020,2.05,-1.91,99201.0,209090.0,39.35
206,000631,顺发恒业,243252,243252,5.200,2.650,222856,872329,,3.630,2.800,3.09,9.57,29152.0,91540.0,9.83
207,000632,三木集团,46552,46548,7.290,3.250,97310,506317,,4.900,3.680,4.39,18.97,22743.0,98866.0,83.3
208,000633,合金投资,38511,38510,10.470,3.200,160793,944399,,6.050,4.400,4.63,0.65,55502.0,294055.0,
209,000635,英 力 特,30309,30309,17.100,8.150,100448,1186316,,9.480,8.300,8.48,-1.4,9648.0,86692.0,27.54
210,000636,风华高科,89523,87545,24.810,9.520,1213022,18408552,,14.550,11.240,11.72,-14.83,112548.0,1473394.0,42.51
211,000637,茂化实华,51988,36649,6.280,3.240,95976,465589,,4.790,3.570,4.0,12.04,19825.0,82901.0,20.92
212,000638,万方发展,30940,30816,12.250,3.710,148129,1096158,,8.000,4.390,5.54,24.77,38212.0,242027.0,106.13
213,000639,西王食品,77102,52511,19.760,7.010,87796,1123237,,8.350,7.290,7.49,-2.09,6950.0,54418.0,16.82
214,000650,仁和药业,123834,118039,8.280,4.520,539715,3592665,,7.600,6.450,6.6,-8.08,53510.0,380461.0,21.5
215,000651,格力电器,601573,597072,58.700,35.600,1321501,60705135,,40.520,36.670,36.85,-3.18,78010.0,3014860.0,9.9
216,000652,泰达股份,147557,147413,5.030,2.370,201553,756783,,4.300,2.710,3.26,18.12,56887.0,201092.0,16.14
217,000655,*ST金岭,59534,59534,7.450,2.810,109571,515735,,3.770,3.210,3.38,4.64,10486.0,36684.0,
218,000656,金科股份,533972,522129,6.550,4.310,484831,2579811,,6.550,5.800,5.98,-0.5,53300.0,323121.0,15.93
219,000657,中钨高新,88012,45373,13.200,4.880,102722,910962,,6.680,5.400,5.62,2.55,17804.0,106562.0,38.63
220,000659,珠海中富,128570,128570,4.760,2.070,431361,1408475,,4.480,3.070,4.08,28.3,62970.0,240737.0,55.81
221,000661,长春高新,17011,16995,257.790,149.200,55506,10947572,,198.410,175.110,196.02,10.62,4491.0,838051.0,50.38
222,000662,天夏智慧,109310,37427,15.120,4.960,224117,1753531,,8.320,6.630,7.12,-0.7,38805.0,289713.0,13.55
223,000663,永安林业,34099,22285,22.560,5.520,95183,1031255,,7.400,6.060,6.56,7.89,6957.0,47120.0,32.54
224,000665,湖北广电,63622,63616,12.650,6.310,116086,1138409,,8.980,6.700,7.87,17.29,13571.0,106139.0,14.93
225,000666,经纬纺机,52333,29352,20.590,11.480,58336,911970,,18.080,11.480,11.76,-34.96,35354.0,481485.0,6.9
226,000667,美好置业,255959,253992,3.680,1.960,351585,984631,,2.530,2.190,2.51,13.57,44494.0,106151.0,9.67
227,000668,荣丰控股,14684,14669,16.470,7.000,20628,230631,,12.400,8.860,10.65,18.73,4258.0,44075.0,150.64
228,000669,金鸿控股,68041,66994,14.680,4.270,346656,2556225,,8.500,6.250,6.47,-10.39,83755.0,647273.0,18.37
229,000670,盈方微,81663,60017,7.360,2.750,693751,3638017,,4.200,3.270,3.54,5.99,89440.0,334463.0,
230,000671,阳 光 城,405007,324137,10.820,4.510,799152,6030807,,6.080,5.400,5.83,6.58,43673.0,249212.0,11.45
231,000672,上峰水泥,81362,81361,14.100,8.000,627326,6915826,,9.610,8.860,8.99,-2.71,31509.0,292957.0,9.24
232,000673,当代东方,79155,78738,23.600,4.350,520678,4211222,,6.830,5.020,5.49,7.86,118742.0,697364.0,39.61
233,000676,智度股份,96571,31706,17.600,9.350,126339,1579765,,11.850,9.830,10.08,-0.49,10284.0,110559.0,18.46
234,000677,恒天海龙,86398,86398,4.470,2.190,150385,520515,,3.180,2.680,2.77,-2.81,22434.0,65373.0,1259.09
235,000678,襄阳轴承,45961,42908,9.200,4.400,88162,512883,,5.850,4.760,5.62,17.33,8540.0,45820.0,223.02
236,000679,大连友谊,35640,35635,7.540,2.980,65396,320332,,4.680,3.690,4.24,13.07,15212.0,64534.0,115.85
237,000680,山推股份,124079,105693,5.270,2.950,235311,945183,,3.750,3.270,3.42,3.64,19335.0,67018.0,66.54
238,000681,视觉中国,70058,31046,33.020,18.030,183750,4699417,,27.190,23.300,24.65,6.39,9936.0,253218.0,59.38
239,000682,东方电子,134073,97803,4.880,2.930,73208,297315,,3.730,3.140,3.43,8.89,11219.0,38735.0,27.53
240,000683,远兴能源,397665,283268,3.370,2.290,831529,2404955,,2.630,2.370,2.44,-2.4,62151.0,156355.0,13.61
241,000685,中山公用,147511,125323,10.870,6.180,95898,829863,,7.640,6.850,7.07,3.06,13644.0,98330.0,9.77
242,000686,东北证券,234045,234045,9.570,5.030,308305,2241170,,7.640,6.200,6.82,7.74,59847.0,410131.0,23.93
243,000687,华讯方舟,76620,75286,12.700,5.580,162759,1628664,,7.700,6.150,7.05,14.63,14143.0,98492.0,40.75
244,000688,国城矿业,113730,113729,12.360,9.170,90703,953222,,12.290,10.950,11.77,1.47,5471.0,63336.0,32.46
245,000690,宝新能源,217589,204223,9.360,5.810,244089,1869834,,7.950,6.230,7.0,11.82,30645.0,219085.0,147.68
246,000691,亚太实业,32327,29049,8.100,2.910,140384,686170,,6.240,3.700,4.28,12.04,35111.0,167144.0,
247,000692,惠天热电,53283,53279,5.360,2.150,69850,249302,,3.410,2.680,2.88,0.7,14308.0,43148.0,
248,000693,*ST华泽,54349,27736,12.500,3.310,597,2916,,3.310,3.310,3.31,0.0,0.0,0.0,
249,000695,滨海能源,22215,22172,11.730,7.510,24083,228984,,10.620,8.000,9.25,8.7,2923.0,27903.0,210.71
250,000697,炼石航空,67162,45377,23.720,11.020,88755,1505404,,14.110,11.590,12.06,-8.71,8946.0,116824.0,139.91
251,000698,沈阳化工,81951,78568,6.340,3.600,106736,519857,,4.280,3.830,4.0,3.9,10079.0,40948.0,14.58
252,000700,模塑科技,82718,69738,5.890,2.760,80314,348857,,3.560,3.000,3.26,7.24,9915.0,32837.0,20.05
253,000701,厦门信达,40661,37789,10.490,5.410,108291,875164,,7.060,5.820,6.42,10.5,12066.0,78500.0,
254,000702,正虹科技,26663,26663,8.290,4.380,88458,561486,,6.120,5.070,5.56,8.59,5260.0,29473.0,92.05
255,000703,恒逸石化,230712,227360,26.900,11.000,315435,5232539,,13.740,11.000,11.71,-8.3,45394.0,572357.0,16.66
256,000705,浙江震元,33412,28198,8.500,5.470,55073,393115,,6.790,6.020,6.39,5.1,5505.0,35237.0,34.96
257,000707,*ST双环,46415,46414,6.300,2.180,152609,503739,,3.190,2.560,2.88,10.77,23719.0,67939.0,
258,000708,大冶特钢,44941,44941,12.080,8.120,72297,737423,,9.770,9.040,9.1,-1.41,4890.0,45951.0,10.36
259,000709,河钢股份,1061861,1061689,4.220,2.730,1254682,4287469,,3.250,2.910,2.94,-7.26,101850.0,316424.0,17.18
260,000710,贝瑞基因,35461,15120,68.990,30.310,41093,2013400,,37.900,33.780,35.41,4.64,3306.0,117678.0,53.95
261,000711,京蓝科技,87666,40620,14.090,5.570,137305,1078102,,7.640,5.880,6.3,5.35,84448.0,571321.0,19.09
262,000712,锦龙股份,89600,79564,17.740,7.220,199460,2266355,,11.790,9.470,10.1,3.06,44595.0,462426.0,46.59
263,000713,丰乐种业,29888,29888,7.770,4.020,140062,892272,,5.290,4.520,5.0,10.62,10826.0,54074.0,128.21
264,000715,中兴商业,27901,27856,10.020,5.050,25123,189182,,6.630,5.710,6.33,9.71,2806.0,17657.0,20.88
265,000716,黑芝麻,70565,59131,6.330,2.530,124414,532227,,3.450,2.900,3.06,5.88,16515.0,52853.0,19.59
266,000717,韶钢松山,241952,241952,9.530,4.860,1245418,9005153,,6.180,4.860,4.94,-17.8,96052.0,541201.0,4.75
267,000718,苏宁环球,303464,228935,5.820,2.630,321010,1356502,,3.320,2.920,3.18,8.9,29575.0,92547.0,8.41
268,000719,中原传媒,102320,66715,9.740,6.170,46665,362118,,7.960,7.170,7.75,7.94,5456.0,41252.0,11.44
269,000720,*ST新能,128965,86346,4.860,2.790,124328,496636,,3.720,3.240,3.45,5.5,14534.0,50644.0,
270,000721,西安饮食,49906,43580,6.300,3.480,226807,1060939,,5.000,3.950,4.17,5.3,36172.0,159129.0,
271,000722,湖南发展,46416,46416,9.850,4.710,82662,545540,,7.580,5.240,7.58,45.77,21960.0,132217.0,39.52
272,000723,美锦能源,414038,108124,6.970,3.320,430712,1900516,,4.050,3.490,3.6,0.84,73086.0,277387.0,13.88
273,000725,京东方Ａ,3386229,3385975,6.680,2.580,12472169,56948541,,2.970,2.700,2.78,1.09,937447.0,2671818.0,12.78
274,000726,鲁 泰Ａ,56188,56111,11.610,8.630,74585,785666,,9.960,9.220,9.42,0.0,4132.0,39697.0,10.33
275,000727,华东科技,452957,293065,2.860,1.140,649696,1313817,,1.880,1.380,1.53,10.07,123113.0,197940.0,588.46
276,000728,国元证券,336545,294615,11.840,5.500,451879,3805950,,8.500,6.890,7.95,10.42,108558.0,832382.0,22.23
277,000729,燕京啤酒,281854,250944,9.330,5.380,337076,2523839,,6.130,5.550,5.69,0.18,11099.0,64267.0,99.48
278,000731,四川美丰,59148,59148,8.420,4.540,183793,1180197,,5.670,5.100,5.2,0.97,13741.0,73813.0,19.76
279,000732,泰禾集团,124445,124306,43.690,13.350,411797,10959804,,16.760,14.410,15.49,5.52,23678.0,368731.0,9.07
280,000733,振华科技,46934,46934,15.730,10.800,134001,1808441,,12.550,11.120,11.32,-3.41,8627.0,102820.0,26.09
281,000735,罗 牛 山,115151,105961,17.840,6.420,2068838,24013893,,9.880,8.230,8.7,-1.25,143280.0,1313761.0,65.51
282,000736,中交地产,44579,44579,24.650,8.090,51086,793001,,9.680,8.090,8.27,-10.59,4525.0,40934.0,5.97
283,000737,*ST南风,54876,54876,5.120,2.330,67019,240711,,3.120,2.600,2.88,7.06,6511.0,18833.0,
284,000738,航发控制,114564,114563,17.960,11.030,258989,3880665,,13.310,11.940,12.14,-1.22,12882.0,163229.0,63.89
285,000739,普洛药业,117852,114682,8.880,4.860,167142,1184547,,8.880,7.400,8.45,14.04,21919.0,181441.0,38.81
286,000750,国海证券,421554,421554,5.390,2.750,1039877,4633362,,5.300,4.050,4.22,-10.78,500954.0,2391942.0,47.36
287,000751,锌业股份,140987,140985,5.750,2.680,282186,1240889,,3.180,2.880,2.94,-0.68,21895.0,66465.0,18.27
288,000752,西藏发展,26376,26375,14.760,6.260,150264,1343784,,8.580,7.120,7.28,-0.14,23193.0,180583.0,201.66
289,000753,漳州发展,99148,88415,4.010,2.490,130129,428995,,3.650,2.700,3.02,11.44,37176.0,118584.0,35.2
290,000755,山西路桥,46926,46926,6.990,3.440,55623,293665,,5.640,3.810,4.16,8.62,11350.0,52665.0,18.4
291,000756,新华制药,42686,39950,14.980,5.070,89802,938525,,6.980,5.790,6.38,8.69,12506.0,81576.0,18.93
292,000757,浩物股份,45162,45162,8.190,4.460,107172,624793,,6.300,5.000,5.13,-1.91,22777.0,124790.0,49.19
293,000758,中色股份,196938,196917,6.890,3.300,254035,1329791,,4.080,3.720,3.88,-0.26,25219.0,98782.0,38.0
294,000759,中百集团,68102,68061,10.080,5.040,112804,874088,,5.920,5.340,5.62,5.05,11519.0,64826.0,56.6
295,000760,斯太尔,77184,65444,7.180,2.750,612073,2563640,,4.570,3.460,3.71,4.21,93147.0,379482.0,
296,000761,本钢板材,347537,273600,6.220,3.550,326313,1582906,,4.000,3.600,3.64,-3.96,13103.0,50033.0,8.82
297,000762,西藏矿业,52082,47595,16.780,6.480,173438,2060257,,8.460,7.320,7.83,6.39,16648.0,131793.0,118.1
298,000766,通化金马,96649,57349,13.600,6.310,101800,885398,,8.470,7.250,8.15,7.52,18461.0,147823.0,30.55
299,000767,漳泽电力,307694,291230,3.060,2.340,129297,358037,,2.900,2.660,2.74,0.0,15493.0,43420.0,
300,000768,中航飞机,276865,276863,20.290,12.350,455738,7400269,,16.060,14.600,14.99,1.28,31788.0,486014.0,88.02
301,000776,广发证券,591929,591929,20.380,10.610,658867,10067281,,14.430,12.480,13.48,8.62,83896.0,1113855.0,11.95
302,000777,中核科技,38342,38341,17.420,8.630,102139,1233487,,12.090,10.280,11.5,10.26,18885.0,208552.0,98.97
303,000778,新兴铸管,399088,392107,5.730,4.010,575557,2785336,,4.930,4.330,4.42,-3.49,57797.0,268825.0,16.14
304,000779,三毛派神,18644,18644,14.670,7.410,37684,406772,,10.860,8.090,9.65,17.97,8925.0,83343.0,22.7
305,000780,平庄能源,101431,101431,5.350,2.950,110615,467411,,3.580,3.170,3.23,-7.18,8815.0,30031.0,6.77
306,000782,美达股份,52814,44632,8.120,4.080,52456,325970,,5.330,4.520,4.68,3.08,6159.0,30231.0,70.59
307,000783,长江证券,552948,552940,8.600,4.040,494026,3014881,,6.120,5.090,5.65,9.71,116052.0,645605.0,20.22
308,000785,武汉中商,25122,25109,11.350,6.090,49520,451859,,7.450,6.650,7.03,5.56,4014.0,28359.0,4.94
309,000786,北新建材,168951,141398,27.120,13.120,418653,9006832,,16.500,13.980,15.37,9.86,28516.0,429938.0,11.73
310,000788,北大医药,59599,59599,9.080,4.560,136635,995415,,6.300,5.360,5.51,2.42,11298.0,66366.0,95.83
311,000789,万年青,61336,61335,15.150,9.630,805612,9918310,,13.150,11.630,11.84,-7.14,43984.0,553067.0,15.7
312,000790,泰合健康,56033,55977,10.010,3.820,554347,3818371,,5.130,4.150,4.83,15.83,43965.0,207773.0,15.76
313,000791,甘肃电投,97113,97109,8.500,4.100,181864,1073845,,5.500,4.810,5.0,-0.2,22776.0,116330.0,19.72
314,000792,盐湖股份,278609,274990,16.720,6.940,700546,8246620,,8.830,7.510,8.32,9.47,46456.0,378996.0,
315,000793,华闻传媒,199725,191758,10.120,2.520,699948,2791368,,4.110,2.770,3.44,24.64,240771.0,842167.0,24.84
316,000795,英洛华,113368,88637,6.780,3.190,311571,1618581,,4.270,3.670,3.91,-0.51,38723.0,155130.0,43.16
317,000796,凯撒旅游,80300,80252,14.280,5.600,41658,363499,,8.300,6.180,7.51,20.55,10484.0,76961.0,27.33
318,000797,中国武夷,131062,129945,11.650,3.450,95099,708291,,5.110,4.000,4.62,15.5,16026.0,74030.0,24.23
319,000798,中水渔业,31946,31938,9.410,4.450,36705,264756,,6.170,5.190,5.43,4.83,3950.0,22355.0,31.98
320,000799,酒鬼酒,32493,32493,29.650,14.460,181262,4186980,,16.970,15.140,16.76,10.99,16997.0,269608.0,30.92
321,000800,一汽轿车,162750,141175,12.550,5.060,286372,2637867,,7.790,6.410,7.27,11.67,40969.0,293659.0,42.07
322,000801,四川九洲,102281,102281,7.400,3.770,294907,1679543,,4.880,4.260,4.5,5.88,21033.0,95351.0,633.8
323,000802,北京文化,71590,38579,17.180,9.020,176813,2144738,,12.370,9.840,10.69,8.86,19059.0,211789.0,24.91
324,000803,金宇车城,12773,12773,23.440,10.100,5576,92419,,14.170,11.820,13.75,12.7,992.0,13025.0,105.77
325,000806,银河生物,109991,69845,11.100,3.300,509961,2881989,,5.220,3.830,4.49,16.62,77161.0,354420.0,482.8
326,000807,云铝股份,260684,242961,11.370,3.780,1188598,8328456,,4.760,3.990,4.12,-4.19,100896.0,440398.0,16.35
327,000809,铁岭新城,82479,82479,4.000,2.000,123530,377620,,2.830,2.320,2.5,7.3,17246.0,44976.0,20.39
328,000810,创维数字,107410,97044,10.940,5.190,259426,2175097,,6.900,5.730,6.26,9.63,24630.0,156065.0,71.06
329,000811,冰轮环境,65305,65304,8.470,4.260,113608,675827,,6.460,4.690,5.35,13.59,41653.0,232376.0,11.11
330,000812,陕西金叶,76869,67030,7.170,2.610,297874,1068368,,4.400,3.200,3.69,12.84,52706.0,198917.0,104.53
331,000813,德展健康,224148,108057,11.330,7.150,127575,1128878,,9.900,8.820,9.69,6.48,9197.0,87318.0,27.25
332,000815,美利云,69526,31680,17.080,6.100,68312,716078,,8.460,6.700,7.07,5.05,8994.0,66779.0,192.64
333,000816,*ST慧业,141880,133628,4.600,1.190,956328,2942213,,1.700,1.340,1.42,4.41,73656.0,111437.0,
334,000818,航锦科技,69000,67040,15.070,8.200,190479,2273833,,10.230,8.710,9.71,7.41,21626.0,203295.0,26.29
335,000819,岳阳兴长,27134,27132,13.940,8.160,114750,1259231,,10.640,9.340,9.59,0.63,9092.0,89587.0,
336,000820,神雾节能,63725,28766,28.960,5.760,377711,4462213,,7.990,6.140,6.65,7.26,41048.0,289485.0,12.18
337,000821,京山轻机,53824,41108,13.530,7.210,91863,980948,,9.060,7.760,8.23,4.71,10019.0,83550.0,28.91
338,000822,山东海化,89509,89509,10.010,4.720,307983,2361306,,5.690,5.070,5.38,5.49,24832.0,133328.0,7.03
339,000823,超声电子,53697,53692,15.440,5.560,317625,2787677,,7.800,6.490,7.53,15.85,43693.0,318339.0,21.07
340,000825,太钢不锈,569625,569607,7.430,4.510,1073622,6406551,,5.060,4.530,4.59,-7.27,79140.0,386592.0,5.66
341,000826,启迪桑德,143058,118617,34.170,9.890,155472,2980057,,12.480,10.580,10.85,-0.46,25505.0,293237.0,12.41
342,000828,东莞控股,103952,103952,11.710,6.220,52116,474661,,7.980,6.970,7.55,8.17,7098.0,53124.0,8.85
343,000829,天音控股,103763,92960,10.110,5.060,137408,1076932,,6.790,5.370,5.67,5.78,26601.0,160088.0,25.68
344,000830,鲁西化工,146486,146398,25.100,10.610,1138764,20410921,,12.410,10.610,10.98,-5.34,72664.0,848253.0,8.25
345,000831,五矿稀土,98089,98089,13.200,8.040,346330,3789950,,10.340,8.950,9.23,-6.48,38226.0,374543.0,296.78
346,000833,粤桂股份,66840,37809,7.160,4.420,58360,339954,,5.260,4.750,4.87,-4.7,5946.0,29998.0,40.82
347,000835,长城动漫,32676,30290,8.950,3.200,93829,544052,,5.990,3.970,4.53,8.37,32112.0,158494.0,11.59
348,000836,富通鑫茂,120846,120838,5.690,3.210,521912,2476908,,4.830,3.550,4.21,18.93,42629.0,177407.0,60.49
349,000837,秦川机床,69337,58262,6.720,3.760,125134,673692,,4.590,4.030,4.14,2.99,12640.0,53569.0,174.68
350,000838,财信发展,110046,63217,6.810,2.740,136905,659677,,3.650,2.990,3.09,3.34,18183.0,59431.0,17.37
351,000839,中信国安,391983,391920,9.990,2.760,879865,5294236,,4.080,3.110,3.82,22.83,130006.0,472880.0,57.7
352,000848,承德露露,97856,97836,11.780,7.300,187868,1830454,,8.190,7.570,8.07,6.89,9287.0,73436.0,19.09
353,000850,华茂股份,94367,94338,4.710,2.810,117376,456052,,4.290,3.160,3.5,10.06,32249.0,119499.0,31.76
354,000851,高鸿股份,90763,83755,9.690,3.220,258503,1590055,,5.240,3.800,4.56,21.28,63320.0,290822.0,23.08
355,000852,石化机械,59816,59816,11.970,6.260,303144,2815598,,10.550,7.620,8.28,-12.57,30141.0,277787.0,527.39
356,000856,冀东装备,22700,22700,25.290,9.690,271124,4616838,,16.200,10.380,13.73,32.27,42449.0,576662.0,200.44
357,000858,五 粮 液,388161,379577,93.180,46.060,668683,47276295,,53.690,48.710,52.39,8.81,55345.0,2816017.0,21.02
358,000859,国风塑业,73945,73931,4.450,2.540,86604,296058,,3.290,2.890,3.06,5.15,11205.0,34828.0,37.59
359,000860,顺鑫农业,57059,57059,47.900,16.600,263118,9103103,,36.330,32.200,34.8,2.5,17415.0,601246.0,45.29
360,000861,海印股份,224988,204503,3.320,2.160,123626,335086,,2.770,2.500,2.61,3.98,10204.0,26931.0,25.54
361,000862,银星能源,70612,50135,5.390,2.750,144344,530181,,3.500,3.040,3.19,4.59,13909.0,45737.0,
362,000863,三湘印象,137127,91746,5.810,3.290,62131,289451,,4.350,3.660,4.01,8.67,6451.0,25987.0,20.9
363,000868,安凯客车,73333,69556,9.880,3.500,633063,4043795,,4.420,3.810,3.92,0.26,38347.0,156817.0,
364,000869,张 裕Ａ,45346,45346,46.570,26.900,44652,1729241,,30.000,27.000,27.43,-3.21,2653.0,75865.0,18.22
365,000875,吉电股份,214631,195431,4.090,2.380,264780,821963,,2.830,2.570,2.61,0.38,26941.0,72487.0,
366,000876,新 希 望,421602,417704,8.620,5.590,369689,2687609,,7.190,5.940,7.06,18.66,31483.0,208217.0,13.05
367,000877,天山股份,104872,88009,12.310,6.320,499301,4670911,,8.200,7.310,7.62,2.28,42484.0,325120.0,30.17
368,000878,云南铜业,141640,141639,14.860,7.700,278912,3112251,,8.900,8.030,8.21,-3.41,23364.0,199810.0,51.12
369,000880,潍柴重机,27610,13512,9.900,6.050,25813,215670,,8.090,6.580,7.42,11.58,2953.0,21754.0,87.19
370,000881,中广核技,102500,30805,13.990,6.500,66946,696788,,8.150,7.020,7.3,-4.2,7260.0,55634.0,19.82
371,000882,华联股份,273735,248216,3.750,2.060,415386,1252158,,2.700,2.280,2.34,2.18,46796.0,115018.0,320.55
372,000883,湖北能源,650745,534583,4.820,3.420,171455,734565,,3.880,3.580,3.61,-0.82,13725.0,51004.0,10.81
373,000885,城发环境,49638,49638,19.050,7.100,148014,2027457,,8.760,7.500,7.77,-0.51,8629.0,70320.0,6.4
374,000886,海南高速,98883,96849,8.380,3.360,525731,3177221,,4.440,3.770,3.97,5.31,26067.0,106183.0,41.61
375,000887,中鼎股份,122082,121845,19.100,8.950,151547,2136556,,11.490,9.970,10.7,6.05,20990.0,227135.0,11.72
376,000888,峨眉山Ａ,52691,52691,11.320,5.290,85591,732493,,6.440,5.720,5.9,3.15,7334.0,44310.0,15.81
377,000889,茂业通信,66910,62164,15.060,11.090,36500,482765,,12.650,11.510,11.72,-4.25,2120.0,25557.0,34.31
378,000890,法 尔 胜,37964,37962,7.670,3.770,76389,450987,,5.230,4.330,4.73,9.24,9768.0,47152.0,12.55
379,000892,欢瑞世纪,98098,51709,8.930,3.380,89722,510226,,6.150,3.870,4.74,22.8,18217.0,91058.0,11.02
380,000893,*ST东凌,75690,40074,9.530,3.130,149777,814075,,4.820,4.010,4.06,-15.06,6543.0,29240.0,
381,000895,双汇发展,329956,329902,30.190,21.000,250536,6472605,,24.140,21.180,22.9,1.6,25846.0,584934.0,17.49
382,000897,津滨发展,161727,161724,3.980,2.060,304259,857440,,3.020,2.270,2.56,10.82,61239.0,161515.0,
383,000898,鞍钢股份,614901,614899,8.120,5.140,737642,4775167,,6.360,5.440,5.52,-5.48,56407.0,329386.0,7.13
384,000899,赣能股份,97568,64667,6.040,3.640,48014,227823,,4.600,3.940,4.4,11.39,9214.0,40296.0,260.36
385,000900,现代投资,151783,151712,6.250,3.570,120694,507188,,4.530,3.910,4.17,6.38,31611.0,134293.0,7.32
386,000901,航天科技,61419,56701,24.310,8.360,161626,2326509,,10.890,9.200,9.84,6.96,19368.0,193806.0,35.49
387,000902,新洋丰,130453,117288,10.650,7.730,134709,1242209,,9.650,8.550,9.44,8.88,17028.0,156779.0,18.11
388,000903,云内动力,197080,175754,3.640,2.200,202322,579673,,2.870,2.360,2.69,13.03,45738.0,122822.0,20.01
389,000905,厦门港务,53100,53100,11.380,5.460,91722,807429,,7.450,5.890,6.8,15.65,14393.0,98305.0,33.24
390,000906,浙商中拓,67554,66060,8.930,4.390,60935,407390,,5.720,4.980,5.29,5.8,5703.0,30164.0,20.17
391,000908,景峰医药,87977,70702,6.720,3.730,120126,608393,,4.750,4.040,4.42,7.02,21208.0,91578.0,24.0
392,000909,数源科技,31235,31100,11.480,5.610,53229,477048,,7.800,6.550,6.8,3.5,5841.0,41511.0,69.6
393,000910,大亚圣象,55398,54007,26.300,9.140,91267,1612959,,12.160,10.200,10.56,-1.68,9079.0,101899.0,8.9
394,000911,南宁糖业,32408,32408,9.870,5.180,87444,599740,,6.540,5.950,6.12,0.33,7755.0,48330.0,
395,000912,*ST天化,156800,156800,7.230,5.550,13011,83817,,6.790,6.790,6.79,0.0,0.0,0.0,
396,000913,钱江摩托,45354,45353,20.430,7.500,60460,749036,,11.690,8.400,9.66,15.0,14944.0,151144.0,52.96
397,000915,山大华特,23433,23343,31.820,11.700,93022,2030504,,16.350,14.000,14.88,5.91,7883.0,119511.0,14.34
398,000917,电广传媒,141756,129464,9.160,3.700,436271,2927987,,7.550,4.180,6.15,47.48,185967.0,1181798.0,
399,000918,嘉凯城,180419,180419,9.880,4.110,188888,1300131,,9.880,7.580,8.85,6.24,37360.0,322786.0,8.03
400,000919,金陵药业,50400,50301,9.380,5.760,48102,384296,,7.100,6.190,6.61,6.61,5140.0,34156.0,24.29
401,000920,南方汇通,42200,42188,10.140,4.750,57436,440566,,6.140,5.210,5.59,7.29,5425.0,30806.0,20.61
402,000921,海信家电,90314,90204,16.120,6.550,182222,1960187,,7.690,6.830,7.19,5.74,19078.0,139054.0,4.91
403,000922,佳电股份,48989,48530,8.530,5.370,76661,539681,,8.130,6.260,6.81,8.61,11127.0,77981.0,30.73
404,000923,河北宣工,65273,19800,26.300,10.700,91705,1660005,,16.520,11.660,12.63,7.49,12213.0,170224.0,27.06
405,000925,众合科技,55010,45749,16.110,4.220,118773,983570,,5.690,4.720,5.12,8.7,25078.0,130180.0,46.8
406,000926,福星股份,96246,94705,12.580,5.730,257170,2281506,,7.120,6.350,6.56,2.98,26817.0,180487.0,7.54
407,000927,一汽夏利,159517,159517,4.850,2.370,218316,833912,,3.790,3.300,3.41,-4.48,39996.0,140935.0,
408,000928,中钢国际,125666,74316,7.160,3.700,307496,1650412,,5.390,4.080,4.29,4.63,30443.0,139556.0,12.91
409,000929,兰州黄河,18577,18575,12.420,5.120,54132,424082,,7.650,6.120,6.68,7.92,8639.0,60238.0,76.43
410,000930,中粮生化,96441,96440,13.340,7.600,247219,2461644,,8.880,7.700,7.85,-3.21,28654.0,238323.0,31.9
411,000931,中 关 村,75313,70209,8.800,4.980,174109,1176043,,8.800,5.850,7.31,24.96,77202.0,583356.0,386.77
412,000932,华菱钢铁,301565,301533,10.770,6.080,1356899,11790655,,8.040,6.080,6.3,-19.95,125060.0,902117.0,4.61
